row_index,campaign,ad_group,row_type,keyword,field,old,new,reason
3526,福岡県＿車内クリーニング,車　 おもらし,kw,車 おもらし,Final URL,https://carinteriorcleaning.jp/regions/fukuoka/oshikko/,https://carinteriorcleaning.jp/regions/fukuoka/omorashi/,おもらしKWのFinal URLをomorashiへ
3582,福岡県＿車内クリーニング,車シート クリーニング,kw,"嘔吐""""灯油""""エアコン",Status,Enabled,Removed,壊れたネガティブをRemoved（分割準備）
3582,福岡県＿車内クリーニング,車シート クリーニング,kw,"嘔吐""""灯油""""エアコン",Comment,,SPLIT_TO:嘔吐/灯油/エアコン,ネガティブ分割メモ
NEW,福岡県＿車内クリーニング,車シート クリーニング,kw,灯油,Keyword(new),,灯油 |  | Enabled,SPLIT_FROM_壊れたネガティブ
3611,福岡県＿車内クリーニング,車の匂い取り,kw,"嘔吐""""灯油""""エアコン",Status,Enabled,Removed,壊れたネガティブをRemoved（分割準備）
3611,福岡県＿車内クリーニング,車の匂い取り,kw,"嘔吐""""灯油""""エアコン",Comment,,SPLIT_TO:嘔吐/灯油/エアコン,ネガティブ分割メモ
NEW,福岡県＿車内クリーニング,車の匂い取り,kw,灯油,Keyword(new),,灯油 |  | Enabled,SPLIT_FROM_壊れたネガティブ
3715,福岡県＿車内クリーニング,AG_緊急_ペット,kw,車 おもらし シート 洗浄,Final URL,https://carinteriorcleaning.jp/regions/fukuoka/oshikko/,https://carinteriorcleaning.jp/regions/fukuoka/omorashi/,おもらしKWのFinal URLをomorashiへ
3717,福岡県＿車内クリーニング,AG_緊急_ペット,kw,犬 車 お漏らし 消臭 業者,Final URL,https://carinteriorcleaning.jp/regions/fukuoka/oshikko/,https://carinteriorcleaning.jp/regions/fukuoka/omorashi/,おもらしKWのFinal URLをomorashiへ
3967,群馬県＿車内クリーニング,int群馬_通常清掃,kw,車内 クリーニング 群馬,Keyword,車内 クリーニング 大阪,車内 クリーニング 群馬,地名修正（車内 クリーニング 大阪→車内 クリーニング 群馬）
3971,群馬県＿車内クリーニング,int群馬_通常清掃,kw,車 嘔吐 クリーニング 業者,Status,Paused,Removed,通常清掃内の嘔吐KWをRemoved（移動準備）
3971,群馬県＿車内クリーニング,int群馬_通常清掃,kw,車 嘔吐 クリーニング 業者,Comment,,MOVE_TO:車 嘔吐 クリーニング,移動メモ
NEW,群馬県＿車内クリーニング,車 嘔吐 クリーニング,kw,車 嘔吐 クリーニング 業者,Keyword(new),,車 嘔吐 クリーニング 業者 | https://carinteriorcleaning.jp/regions/gunma/kyuto-cleaning/ | Paused,通常清掃内の嘔吐KWを嘔吐AGへ新規追加
3973,群馬県＿車内クリーニング,int群馬_通常清掃,kw,車内 クリーニング 嘔吐 大阪,Status,Enabled,Removed,通常清掃内の嘔吐KWをRemoved（移動準備）
3973,群馬県＿車内クリーニング,int群馬_通常清掃,kw,車内 クリーニング 嘔吐 大阪,Comment,,MOVE_TO:車 嘔吐 クリーニング,移動メモ
NEW,群馬県＿車内クリーニング,車 嘔吐 クリーニング,kw,車内 クリーニング 嘔吐 群馬,Keyword(new),,車内 クリーニング 嘔吐 群馬 | https://carinteriorcleaning.jp/regions/gunma/kyuto-cleaning/ | Enabled,嘔吐KW移動＋地名修正（車内 クリーニング 嘔吐 大阪→車内 クリーニング 嘔吐 群馬）
3976,群馬県＿車内クリーニング,int群馬_通常清掃,kw,車内 クリーニング 嘔吐,Status,Paused,Removed,通常清掃内の嘔吐KWをRemoved（移動準備）
3976,群馬県＿車内クリーニング,int群馬_通常清掃,kw,車内 クリーニング 嘔吐,Comment,,MOVE_TO:車 嘔吐 クリーニング,移動メモ
NEW,群馬県＿車内クリーニング,車 嘔吐 クリーニング,kw,車内 クリーニング 嘔吐,Keyword(new),,車内 クリーニング 嘔吐 | https://carinteriorcleaning.jp/regions/gunma/kyuto-cleaning/ | Paused,通常清掃内の嘔吐KWを嘔吐AGへ新規追加
3980,群馬県＿車内クリーニング,int群馬_通常清掃,kw,車 ゲロ クリーニング,Status,Paused,Removed,通常清掃内の嘔吐KWをRemoved（移動準備）
3980,群馬県＿車内クリーニング,int群馬_通常清掃,kw,車 ゲロ クリーニング,Comment,,MOVE_TO:車 嘔吐 クリーニング,移動メモ
NEW,群馬県＿車内クリーニング,車 嘔吐 クリーニング,kw,車 ゲロ クリーニング,Keyword(new),,車 ゲロ クリーニング | https://carinteriorcleaning.jp/regions/gunma/kyuto-cleaning/ | Paused,通常清掃内の嘔吐KWを嘔吐AGへ新規追加
3982,群馬県＿車内クリーニング,int群馬_通常清掃,kw,車 嘔吐 臭い 取れ ない,Status,Paused,Removed,通常清掃内の嘔吐KWをRemoved（移動準備）
3982,群馬県＿車内クリーニング,int群馬_通常清掃,kw,車 嘔吐 臭い 取れ ない,Comment,,MOVE_TO:車 嘔吐 クリーニング,移動メモ
NEW,群馬県＿車内クリーニング,車 嘔吐 クリーニング,kw,車 嘔吐 臭い 取れ ない,Keyword(new),,車 嘔吐 臭い 取れ ない | https://carinteriorcleaning.jp/regions/gunma/kyuto-cleaning/ | Paused,通常清掃内の嘔吐KWを嘔吐AGへ新規追加
3983,群馬県＿車内クリーニング,int群馬_通常清掃,kw,ゲロ 臭い 消し 車,Status,Paused,Removed,通常清掃内の嘔吐KWをRemoved（移動準備）
3983,群馬県＿車内クリーニング,int群馬_通常清掃,kw,ゲロ 臭い 消し 車,Comment,,MOVE_TO:車 嘔吐 クリーニング,移動メモ
NEW,群馬県＿車内クリーニング,車 嘔吐 クリーニング,kw,ゲロ 臭い 消し 車,Keyword(new),,ゲロ 臭い 消し 車 | https://carinteriorcleaning.jp/regions/gunma/kyuto-cleaning/ | Paused,通常清掃内の嘔吐KWを嘔吐AGへ新規追加
3984,群馬県＿車内クリーニング,int群馬_通常清掃,kw,車内 クリーニング 群馬 安い,Keyword,車内 クリーニング 大阪 安い,車内 クリーニング 群馬 安い,地名修正（車内 クリーニング 大阪 安い→車内 クリーニング 群馬 安い）
3985,群馬県＿車内クリーニング,int群馬_通常清掃,kw,シート ベルト 嘔吐 臭い,Status,Enabled,Removed,通常清掃内の嘔吐KWをRemoved（移動準備）
3985,群馬県＿車内クリーニング,int群馬_通常清掃,kw,シート ベルト 嘔吐 臭い,Comment,,MOVE_TO:車 嘔吐 クリーニング,移動メモ
NEW,群馬県＿車内クリーニング,車 嘔吐 クリーニング,kw,シート ベルト 嘔吐 臭い,Keyword(new),,シート ベルト 嘔吐 臭い | https://carinteriorcleaning.jp/regions/gunma/kyuto-cleaning/ | Enabled,通常清掃内の嘔吐KWを嘔吐AGへ新規追加
3987,群馬県＿車内クリーニング,int群馬_通常清掃,kw,群馬 車内 清掃,Keyword,大阪 車内 清掃,群馬 車内 清掃,地名修正（大阪 車内 清掃→群馬 車内 清掃）
3993,群馬県＿車内クリーニング,int群馬_通常清掃,kw,車内 クリーニング 嘔吐 どこに 頼む,Status,Paused,Removed,通常清掃内の嘔吐KWをRemoved（移動準備）
3993,群馬県＿車内クリーニング,int群馬_通常清掃,kw,車内 クリーニング 嘔吐 どこに 頼む,Comment,,MOVE_TO:車 嘔吐 クリーニング,移動メモ
NEW,群馬県＿車内クリーニング,車 嘔吐 クリーニング,kw,車内 クリーニング 嘔吐 どこに 頼む,Keyword(new),,車内 クリーニング 嘔吐 どこに 頼む | https://carinteriorcleaning.jp/regions/gunma/kyuto-cleaning/ | Paused,通常清掃内の嘔吐KWを嘔吐AGへ新規追加
3995,群馬県＿車内クリーニング,int群馬_通常清掃,kw,車 吐瀉 物 掃除,Status,Paused,Removed,通常清掃内の嘔吐KWをRemoved（移動準備）
3995,群馬県＿車内クリーニング,int群馬_通常清掃,kw,車 吐瀉 物 掃除,Comment,,MOVE_TO:車 嘔吐 クリーニング,移動メモ
NEW,群馬県＿車内クリーニング,車 嘔吐 クリーニング,kw,車 吐瀉 物 掃除,Keyword(new),,車 吐瀉 物 掃除 | https://carinteriorcleaning.jp/regions/gunma/kyuto-cleaning/ | Paused,通常清掃内の嘔吐KWを嘔吐AGへ新規追加
3999,群馬県＿車内クリーニング,int群馬_通常清掃,kw,車内 ゲロ クリーニング,Status,Paused,Removed,通常清掃内の嘔吐KWをRemoved（移動準備）
3999,群馬県＿車内クリーニング,int群馬_通常清掃,kw,車内 ゲロ クリーニング,Comment,,MOVE_TO:車 嘔吐 クリーニング,移動メモ
NEW,群馬県＿車内クリーニング,車 嘔吐 クリーニング,kw,車内 ゲロ クリーニング,Keyword(new),,車内 ゲロ クリーニング | https://carinteriorcleaning.jp/regions/gunma/kyuto-cleaning/ | Paused,通常清掃内の嘔吐KWを嘔吐AGへ新規追加
4005,群馬県＿車内クリーニング,int群馬_通常清掃,kw,車内 嘔吐,Status,Paused,Removed,通常清掃内の嘔吐KWをRemoved（移動準備）
4005,群馬県＿車内クリーニング,int群馬_通常清掃,kw,車内 嘔吐,Comment,,MOVE_TO:車 嘔吐 クリーニング,移動メモ
NEW,群馬県＿車内クリーニング,車 嘔吐 クリーニング,kw,車内 嘔吐,Keyword(new),,車内 嘔吐 | https://carinteriorcleaning.jp/regions/gunma/kyuto-cleaning/ | Paused,通常清掃内の嘔吐KWを嘔吐AGへ新規追加
4014,群馬県＿車内クリーニング,int群馬_通常清掃,kw,車内 ゲロ 掃除,Status,Paused,Removed,通常清掃内の嘔吐KWをRemoved（移動準備）
4014,群馬県＿車内クリーニング,int群馬_通常清掃,kw,車内 ゲロ 掃除,Comment,,MOVE_TO:車 嘔吐 クリーニング,移動メモ
NEW,群馬県＿車内クリーニング,車 嘔吐 クリーニング,kw,車内 ゲロ 掃除,Keyword(new),,車内 ゲロ 掃除 | https://carinteriorcleaning.jp/regions/gunma/kyuto-cleaning/ | Paused,通常清掃内の嘔吐KWを嘔吐AGへ新規追加
4017,群馬県＿車内クリーニング,int群馬_通常清掃,kw,車 クリーニング 嘔吐,Status,Paused,Removed,通常清掃内の嘔吐KWをRemoved（移動準備）
4017,群馬県＿車内クリーニング,int群馬_通常清掃,kw,車 クリーニング 嘔吐,Comment,,MOVE_TO:車 嘔吐 クリーニング,移動メモ
NEW,群馬県＿車内クリーニング,車 嘔吐 クリーニング,kw,車 クリーニング 嘔吐,Keyword(new),,車 クリーニング 嘔吐 | https://carinteriorcleaning.jp/regions/gunma/kyuto-cleaning/ | Paused,通常清掃内の嘔吐KWを嘔吐AGへ新規追加
4019,群馬県＿車内クリーニング,int群馬_通常清掃,kw,車 嘔吐 クリーニング,Status,Paused,Removed,通常清掃内の嘔吐KWをRemoved（移動準備）
4019,群馬県＿車内クリーニング,int群馬_通常清掃,kw,車 嘔吐 クリーニング,Comment,,MOVE_TO:車 嘔吐 クリーニング,移動メモ
NEW,群馬県＿車内クリーニング,車 嘔吐 クリーニング,kw,車 嘔吐 クリーニング,Keyword(new),,車 嘔吐 クリーニング | https://carinteriorcleaning.jp/regions/gunma/kyuto-cleaning/ | Paused,通常清掃内の嘔吐KWを嘔吐AGへ新規追加
4020,群馬県＿車内クリーニング,int群馬_通常清掃,kw,シート ベルト 嘔吐 掃除,Status,Paused,Removed,通常清掃内の嘔吐KWをRemoved（移動準備）
4020,群馬県＿車内クリーニング,int群馬_通常清掃,kw,シート ベルト 嘔吐 掃除,Comment,,MOVE_TO:車 嘔吐 クリーニング,移動メモ
NEW,群馬県＿車内クリーニング,車 嘔吐 クリーニング,kw,シート ベルト 嘔吐 掃除,Keyword(new),,シート ベルト 嘔吐 掃除 | https://carinteriorcleaning.jp/regions/gunma/kyuto-cleaning/ | Paused,通常清掃内の嘔吐KWを嘔吐AGへ新規追加
4022,群馬県＿車内クリーニング,int群馬_通常清掃,kw,車 ゲロ 掃除,Status,Paused,Removed,通常清掃内の嘔吐KWをRemoved（移動準備）
4022,群馬県＿車内クリーニング,int群馬_通常清掃,kw,車 ゲロ 掃除,Comment,,MOVE_TO:車 嘔吐 クリーニング,移動メモ
NEW,群馬県＿車内クリーニング,車 嘔吐 クリーニング,kw,車 ゲロ 掃除,Keyword(new),,車 ゲロ 掃除 | https://carinteriorcleaning.jp/regions/gunma/kyuto-cleaning/ | Paused,通常清掃内の嘔吐KWを嘔吐AGへ新規追加
4025,群馬県＿車内クリーニング,int群馬_通常清掃,kw,車内 クリーニング 専門 店 群馬,Keyword,車内 クリーニング 専門 店 大阪,車内 クリーニング 専門 店 群馬,地名修正（車内 クリーニング 専門 店 大阪→車内 クリーニング 専門 店 群馬）
4026,群馬県＿車内クリーニング,int群馬_通常清掃,kw,車内 嘔吐 臭い 消し,Status,Enabled,Removed,通常清掃内の嘔吐KWをRemoved（移動準備）
4026,群馬県＿車内クリーニング,int群馬_通常清掃,kw,車内 嘔吐 臭い 消し,Comment,,MOVE_TO:車 嘔吐 クリーニング,移動メモ
NEW,群馬県＿車内クリーニング,車 嘔吐 クリーニング,kw,車内 嘔吐 臭い 消し,Keyword(new),,車内 嘔吐 臭い 消し | https://carinteriorcleaning.jp/regions/gunma/kyuto-cleaning/ | Enabled,通常清掃内の嘔吐KWを嘔吐AGへ新規追加
4027,群馬県＿車内クリーニング,int群馬_通常清掃,kw,車内 吐い た 掃除,Status,Enabled,Removed,通常清掃内の嘔吐KWをRemoved（移動準備）
4027,群馬県＿車内クリーニング,int群馬_通常清掃,kw,車内 吐い た 掃除,Comment,,MOVE_TO:車 嘔吐 クリーニング,移動メモ
NEW,群馬県＿車内クリーニング,車 嘔吐 クリーニング,kw,車内 吐い た 掃除,Keyword(new),,車内 吐い た 掃除 | https://carinteriorcleaning.jp/regions/gunma/kyuto-cleaning/ | Enabled,通常清掃内の嘔吐KWを嘔吐AGへ新規追加
4048,群馬県＿車内クリーニング,車　 汗,kw,"嘔吐""""灯油""""エアコン",Status,Enabled,Removed,壊れたネガティブをRemoved（分割準備）
4048,群馬県＿車内クリーニング,車　 汗,kw,"嘔吐""""灯油""""エアコン",Comment,,SPLIT_TO:嘔吐/灯油/エアコン,ネガティブ分割メモ
NEW,群馬県＿車内クリーニング,車　 汗,kw,灯油,Keyword(new),,灯油 |  | Enabled,SPLIT_FROM_壊れたネガティブ
4072,群馬県＿車内クリーニング,車 嘔吐 クリーニング,kw,車 嘔吐 クリーニング 群馬,Keyword,車 嘔吐 クリーニング 大阪,車 嘔吐 クリーニング 群馬,地名修正（車 嘔吐 クリーニング 大阪→車 嘔吐 クリーニング 群馬）
4074,群馬県＿車内クリーニング,車 嘔吐 クリーニング,kw,車 クリーニング 群馬,Keyword,車 クリーニング 大阪,車 クリーニング 群馬,地名修正（車 クリーニング 大阪→車 クリーニング 群馬）
4097,群馬県＿車内クリーニング,車　 おもらし,kw,"嘔吐""""灯油""""エアコン",Status,Enabled,Removed,壊れたネガティブをRemoved（分割準備）
4097,群馬県＿車内クリーニング,車　 おもらし,kw,"嘔吐""""灯油""""エアコン",Comment,,SPLIT_TO:嘔吐/灯油/エアコン,ネガティブ分割メモ
NEW,群馬県＿車内クリーニング,車　 おもらし,kw,嘔吐,Keyword(new),,嘔吐 |  | Enabled,SPLIT_FROM_壊れたネガティブ
NEW,群馬県＿車内クリーニング,車　 おもらし,kw,灯油,Keyword(new),,灯油 |  | Enabled,SPLIT_FROM_壊れたネガティブ
NEW,群馬県＿車内クリーニング,車　 おもらし,kw,エアコン,Keyword(new),,エアコン |  | Enabled,SPLIT_FROM_壊れたネガティブ
4098,群馬県＿車内クリーニング,車　 おもらし,kw,車 おもらし,Final URL,https://carinteriorcleaning.jp/regions/gunma/oshikko/,https://carinteriorcleaning.jp/regions/gunma/omorashi/,おもらしKWのFinal URLをomorashiへ
4144,群馬県＿車内クリーニング,車シート クリーニング,kw,"嘔吐""""灯油""""エアコン",Status,Enabled,Removed,壊れたネガティブをRemoved（分割準備）
4144,群馬県＿車内クリーニング,車シート クリーニング,kw,"嘔吐""""灯油""""エアコン",Comment,,SPLIT_TO:嘔吐/灯油/エアコン,ネガティブ分割メモ
NEW,群馬県＿車内クリーニング,車シート クリーニング,kw,灯油,Keyword(new),,灯油 |  | Enabled,SPLIT_FROM_壊れたネガティブ
4173,群馬県＿車内クリーニング,車の匂い取り,kw,"嘔吐""""灯油""""エアコン",Status,Enabled,Removed,壊れたネガティブをRemoved（分割準備）
4173,群馬県＿車内クリーニング,車の匂い取り,kw,"嘔吐""""灯油""""エアコン",Comment,,SPLIT_TO:嘔吐/灯油/エアコン,ネガティブ分割メモ
NEW,群馬県＿車内クリーニング,車の匂い取り,kw,灯油,Keyword(new),,灯油 |  | Enabled,SPLIT_FROM_壊れたネガティブ
4202,群馬県＿車内クリーニング,int トラック群馬,kw,車内 クリーニング 群馬,Keyword,車内 クリーニング 大阪,車内 クリーニング 群馬,地名修正（車内 クリーニング 大阪→車内 クリーニング 群馬）
4209,群馬県＿車内クリーニング,int トラック群馬,kw,車内 クリーニング 専門 店 群馬,Keyword,車内 クリーニング 専門 店 大阪,車内 クリーニング 専門 店 群馬,地名修正（車内 クリーニング 専門 店 大阪→車内 クリーニング 専門 店 群馬）
4213,群馬県＿車内クリーニング,int トラック群馬,kw,群馬 車内 清掃,Keyword,大阪 車内 清掃,群馬 車内 清掃,地名修正（大阪 車内 清掃→群馬 車内 清掃）
4241,群馬県＿車内クリーニング,int トラック群馬,kw,車内 クリーニング 嘔吐 群馬,Keyword,車内 クリーニング 嘔吐 大阪,車内 クリーニング 嘔吐 群馬,地名修正（車内 クリーニング 嘔吐 大阪→車内 クリーニング 嘔吐 群馬）
4250,群馬県＿車内クリーニング,AG_緊急_嘔吐,kw,群馬 車内 嘔吐 出張,Keyword,大阪 車内 嘔吐 出張,群馬 車内 嘔吐 出張,地名修正（大阪 車内 嘔吐 出張→群馬 車内 嘔吐 出張）
4251,群馬県＿車内クリーニング,AG_緊急_嘔吐,kw,群馬 嘔吐 車内清掃,Keyword,大阪 嘔吐 車内清掃,群馬 嘔吐 車内清掃,地名修正（大阪 嘔吐 車内清掃→群馬 嘔吐 車内清掃）
4259,群馬県＿車内クリーニング,AG_緊急_子供嘔吐,kw,群馬 子供 嘔吐 車内,Keyword,大阪 子供 嘔吐 車内,群馬 子供 嘔吐 車内,地名修正（大阪 子供 嘔吐 車内→群馬 子供 嘔吐 車内）
4270,群馬県＿車内クリーニング,AG_緊急_灯油,kw,群馬 灯油 こぼし 車,Keyword,大阪 灯油 こぼし 車,群馬 灯油 こぼし 車,地名修正（大阪 灯油 こぼし 車→群馬 灯油 こぼし 車）
4276,群馬県＿車内クリーニング,AG_緊急_ペット,kw,車 おもらし シート 洗浄,Final URL,https://carinteriorcleaning.jp/regions/gunma/oshikko/,https://carinteriorcleaning.jp/regions/gunma/omorashi/,おもらしKWのFinal URLをomorashiへ
4278,群馬県＿車内クリーニング,AG_緊急_ペット,kw,犬 車 お漏らし 消臭 業者,Final URL,https://carinteriorcleaning.jp/regions/gunma/oshikko/,https://carinteriorcleaning.jp/regions/gunma/omorashi/,おもらしKWのFinal URLをomorashiへ
4279,群馬県＿車内クリーニング,AG_緊急_ペット,kw,群馬 ペット 車内 清掃,Keyword,大阪 ペット 車内 清掃,群馬 ペット 車内 清掃,地名修正（大阪 ペット 車内 清掃→群馬 ペット 車内 清掃）
4289,群馬県＿車内クリーニング,AG_消臭_口語,kw,群馬 車内 消臭 出張,Keyword,大阪 車内 消臭 出張,群馬 車内 消臭 出張,地名修正（大阪 車内 消臭 出張→群馬 車内 消臭 出張）
4297,群馬県＿車内クリーニング,AG_消臭_中古車,kw,群馬 中古車 臭い 車内,Keyword,大阪 中古車 臭い 車内,群馬 中古車 臭い 車内,地名修正（大阪 中古車 臭い 車内→群馬 中古車 臭い 車内）
4306,群馬県＿車内クリーニング,AG_消臭_湿気カビ,kw,群馬 車内 カビ臭,Keyword,大阪 車内 カビ臭,群馬 車内 カビ臭,地名修正（大阪 車内 カビ臭→群馬 車内 カビ臭）
4307,群馬県＿車内クリーニング,AG_消臭_湿気カビ,kw,群馬 湿気 車内 臭い,Keyword,大阪 湿気 車内 臭い,群馬 湿気 車内 臭い,地名修正（大阪 湿気 車内 臭い→群馬 湿気 車内 臭い）
4318,群馬県＿車内クリーニング,AG_エアコン_エバポレーター,kw,群馬 エアコン 臭い 車,Keyword,大阪 エアコン 臭い 車,群馬 エアコン 臭い 車,地名修正（大阪 エアコン 臭い 車→群馬 エアコン 臭い 車）
4319,群馬県＿車内クリーニング,AG_エアコン_エバポレーター,kw,群馬 エバポレーター洗浄 出張,Keyword,大阪 エバポレーター洗浄 出張,群馬 エバポレーター洗浄 出張,地名修正（大阪 エバポレーター洗浄 出張→群馬 エバポレーター洗浄 出張）
4328,群馬県＿車内クリーニング,AG_条件_出張,kw,群馬 出張 車内清掃 即日,Keyword,大阪 出張 車内清掃 即日,群馬 出張 車内清掃 即日,地名修正（大阪 出張 車内清掃 即日→群馬 出張 車内清掃 即日）
4329,群馬県＿車内クリーニング,AG_条件_出張,kw,群馬 車内クリーニング 出張,Keyword,大阪 車内クリーニング 出張,群馬 車内クリーニング 出張,地名修正（大阪 車内クリーニング 出張→群馬 車内クリーニング 出張）
4335,群馬県＿車内クリーニング,AG_条件_電源不要,kw,群馬 車内清掃 電源不要,Keyword,大阪 車内清掃 電源不要,群馬 車内清掃 電源不要,地名修正（大阪 車内清掃 電源不要→群馬 車内清掃 電源不要）
4340,群馬県＿車内クリーニング,AG_保険_B2B,kw,群馬 車内 嘔吐 保険,Keyword,大阪 車内 嘔吐 保険,群馬 車内 嘔吐 保険,地名修正（大阪 車内 嘔吐 保険→群馬 車内 嘔吐 保険）
4525,栃木県＿車内クリーニング,int栃木_通常清掃,kw,車 嘔吐 クリーニング 業者,Status,Paused,Removed,通常清掃内の嘔吐KWをRemoved（移動準備）
4525,栃木県＿車内クリーニング,int栃木_通常清掃,kw,車 嘔吐 クリーニング 業者,Comment,,MOVE_TO:車 嘔吐 クリーニング,移動メモ
NEW,栃木県＿車内クリーニング,車 嘔吐 クリーニング,kw,車 嘔吐 クリーニング 業者,Keyword(new),,車 嘔吐 クリーニング 業者 | https://carinteriorcleaning.jp/regions/tochigi/kyuto-cleaning/ | Paused,通常清掃内の嘔吐KWを嘔吐AGへ新規追加
4527,栃木県＿車内クリーニング,int栃木_通常清掃,kw,車内 クリーニング 嘔吐 栃木,Status,Enabled,Removed,通常清掃内の嘔吐KWをRemoved（移動準備）
4527,栃木県＿車内クリーニング,int栃木_通常清掃,kw,車内 クリーニング 嘔吐 栃木,Comment,,MOVE_TO:車 嘔吐 クリーニング,移動メモ
NEW,栃木県＿車内クリーニング,車 嘔吐 クリーニング,kw,車内 クリーニング 嘔吐 栃木,Keyword(new),,車内 クリーニング 嘔吐 栃木 | https://carinteriorcleaning.jp/regions/tochigi/kyuto-cleaning/ | Enabled,通常清掃内の嘔吐KWを嘔吐AGへ新規追加
4530,栃木県＿車内クリーニング,int栃木_通常清掃,kw,車内 クリーニング 嘔吐,Status,Paused,Removed,通常清掃内の嘔吐KWをRemoved（移動準備）
4530,栃木県＿車内クリーニング,int栃木_通常清掃,kw,車内 クリーニング 嘔吐,Comment,,MOVE_TO:車 嘔吐 クリーニング,移動メモ
NEW,栃木県＿車内クリーニング,車 嘔吐 クリーニング,kw,車内 クリーニング 嘔吐,Keyword(new),,車内 クリーニング 嘔吐 | https://carinteriorcleaning.jp/regions/tochigi/kyuto-cleaning/ | Paused,通常清掃内の嘔吐KWを嘔吐AGへ新規追加
4534,栃木県＿車内クリーニング,int栃木_通常清掃,kw,車 ゲロ クリーニング,Status,Paused,Removed,通常清掃内の嘔吐KWをRemoved（移動準備）
4534,栃木県＿車内クリーニング,int栃木_通常清掃,kw,車 ゲロ クリーニング,Comment,,MOVE_TO:車 嘔吐 クリーニング,移動メモ
NEW,栃木県＿車内クリーニング,車 嘔吐 クリーニング,kw,車 ゲロ クリーニング,Keyword(new),,車 ゲロ クリーニング | https://carinteriorcleaning.jp/regions/tochigi/kyuto-cleaning/ | Paused,通常清掃内の嘔吐KWを嘔吐AGへ新規追加
4536,栃木県＿車内クリーニング,int栃木_通常清掃,kw,車 嘔吐 臭い 取れ ない,Status,Paused,Removed,通常清掃内の嘔吐KWをRemoved（移動準備）
4536,栃木県＿車内クリーニング,int栃木_通常清掃,kw,車 嘔吐 臭い 取れ ない,Comment,,MOVE_TO:車 嘔吐 クリーニング,移動メモ
NEW,栃木県＿車内クリーニング,車 嘔吐 クリーニング,kw,車 嘔吐 臭い 取れ ない,Keyword(new),,車 嘔吐 臭い 取れ ない | https://carinteriorcleaning.jp/regions/tochigi/kyuto-cleaning/ | Paused,通常清掃内の嘔吐KWを嘔吐AGへ新規追加
4537,栃木県＿車内クリーニング,int栃木_通常清掃,kw,ゲロ 臭い 消し 車,Status,Paused,Removed,通常清掃内の嘔吐KWをRemoved（移動準備）
4537,栃木県＿車内クリーニング,int栃木_通常清掃,kw,ゲロ 臭い 消し 車,Comment,,MOVE_TO:車 嘔吐 クリーニング,移動メモ
NEW,栃木県＿車内クリーニング,車 嘔吐 クリーニング,kw,ゲロ 臭い 消し 車,Keyword(new),,ゲロ 臭い 消し 車 | https://carinteriorcleaning.jp/regions/tochigi/kyuto-cleaning/ | Paused,通常清掃内の嘔吐KWを嘔吐AGへ新規追加
4539,栃木県＿車内クリーニング,int栃木_通常清掃,kw,シート ベルト 嘔吐 臭い,Status,Enabled,Removed,通常清掃内の嘔吐KWをRemoved（移動準備）
4539,栃木県＿車内クリーニング,int栃木_通常清掃,kw,シート ベルト 嘔吐 臭い,Comment,,MOVE_TO:車 嘔吐 クリーニング,移動メモ
NEW,栃木県＿車内クリーニング,車 嘔吐 クリーニング,kw,シート ベルト 嘔吐 臭い,Keyword(new),,シート ベルト 嘔吐 臭い | https://carinteriorcleaning.jp/regions/tochigi/kyuto-cleaning/ | Enabled,通常清掃内の嘔吐KWを嘔吐AGへ新規追加
4547,栃木県＿車内クリーニング,int栃木_通常清掃,kw,車内 クリーニング 嘔吐 どこに 頼む,Status,Paused,Removed,通常清掃内の嘔吐KWをRemoved（移動準備）
4547,栃木県＿車内クリーニング,int栃木_通常清掃,kw,車内 クリーニング 嘔吐 どこに 頼む,Comment,,MOVE_TO:車 嘔吐 クリーニング,移動メモ
NEW,栃木県＿車内クリーニング,車 嘔吐 クリーニング,kw,車内 クリーニング 嘔吐 どこに 頼む,Keyword(new),,車内 クリーニング 嘔吐 どこに 頼む | https://carinteriorcleaning.jp/regions/tochigi/kyuto-cleaning/ | Paused,通常清掃内の嘔吐KWを嘔吐AGへ新規追加
4549,栃木県＿車内クリーニング,int栃木_通常清掃,kw,車 吐瀉 物 掃除,Status,Paused,Removed,通常清掃内の嘔吐KWをRemoved（移動準備）
4549,栃木県＿車内クリーニング,int栃木_通常清掃,kw,車 吐瀉 物 掃除,Comment,,MOVE_TO:車 嘔吐 クリーニング,移動メモ
NEW,栃木県＿車内クリーニング,車 嘔吐 クリーニング,kw,車 吐瀉 物 掃除,Keyword(new),,車 吐瀉 物 掃除 | https://carinteriorcleaning.jp/regions/tochigi/kyuto-cleaning/ | Paused,通常清掃内の嘔吐KWを嘔吐AGへ新規追加
4553,栃木県＿車内クリーニング,int栃木_通常清掃,kw,車内 ゲロ クリーニング,Status,Paused,Removed,通常清掃内の嘔吐KWをRemoved（移動準備）
4553,栃木県＿車内クリーニング,int栃木_通常清掃,kw,車内 ゲロ クリーニング,Comment,,MOVE_TO:車 嘔吐 クリーニング,移動メモ
NEW,栃木県＿車内クリーニング,車 嘔吐 クリーニング,kw,車内 ゲロ クリーニング,Keyword(new),,車内 ゲロ クリーニング | https://carinteriorcleaning.jp/regions/tochigi/kyuto-cleaning/ | Paused,通常清掃内の嘔吐KWを嘔吐AGへ新規追加
4559,栃木県＿車内クリーニング,int栃木_通常清掃,kw,車内 嘔吐,Status,Paused,Removed,通常清掃内の嘔吐KWをRemoved（移動準備）
